"BehaviorSpace results (NetLogo 6.2.0)"
"FlockingAnalisisRailsBack.nlogo"
"meanFlockmates"
"09/10/2021 14:19:33:263 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-35","35","-35","35"
"[run number]","max-cohere-turn","max-separate-turn","vision","minimum-separation","population","max-align-turn","[step]","mean [count flockmates] of turtles"
"7","3","1.5","3","1","300","5","227","6.366666666666666"
"5","3","1.5","3","1","300","5","251","7.54"
"6","3","1.5","3","1","300","5","241","6.76"
"7","3","1.5","3","1","300","5","228","6.453333333333333"
"8","3","1.5","3","1","300","5","206","6.62"
"5","3","1.5","3","1","300","5","252","7.48"
"6","3","1.5","3","1","300","5","242","6.966666666666667"
"7","3","1.5","3","1","300","5","229","6.466666666666667"
"8","3","1.5","3","1","300","5","207","6.573333333333333"
"5","3","1.5","3","1","300","5","253","7.46"
"6","3","1.5","3","1","300","5","243","7.013333333333334"
"7","3","1.5","3","1","300","5","230","6.54"
"8","3","1.5","3","1","300","5","208","6.54"
"5","3","1.5","3","1","300","5","254","7.38"
"6","3","1.5","3","1","300","5","244","7.013333333333334"
"7","3","1.5","3","1","300","5","231","6.593333333333334"
"8","3","1.5","3","1","300","5","209","6.626666666666667"
"5","3","1.5","3","1","300","5","255","7.406666666666666"
"6","3","1.5","3","1","300","5","245","7.046666666666667"
"7","3","1.5","3","1","300","5","232","6.6466666666666665"
"8","3","1.5","3","1","300","5","210","6.633333333333334"
"5","3","1.5","3","1","300","5","256","7.546666666666667"
"6","3","1.5","3","1","300","5","246","7.346666666666667"
"7","3","1.5","3","1","300","5","233","6.733333333333333"
"8","3","1.5","3","1","300","5","211","6.6"
"5","3","1.5","3","1","300","5","257","7.653333333333333"
"6","3","1.5","3","1","300","5","247","7.52"
"8","3","1.5","3","1","300","5","212","6.48"
"7","3","1.5","3","1","300","5","234","6.8133333333333335"
"5","3","1.5","3","1","300","5","258","7.666666666666667"
"6","3","1.5","3","1","300","5","248","7.54"
"8","3","1.5","3","1","300","5","213","6.38"
"7","3","1.5","3","1","300","5","235","6.966666666666667"
"5","3","1.5","3","1","300","5","259","7.806666666666667"
"8","3","1.5","3","1","300","5","214","6.246666666666667"
"7","3","1.5","3","1","300","5","236","7.006666666666667"
"5","3","1.5","3","1","300","5","260","7.84"
"8","3","1.5","3","1","300","5","215","6.26"
"7","3","1.5","3","1","300","5","237","6.94"
"5","3","1.5","3","1","300","5","261","7.773333333333333"
"8","3","1.5","3","1","300","5","216","6.273333333333333"
"7","3","1.5","3","1","300","5","238","6.96"
"5","3","1.5","3","1","300","5","262","7.76"
"8","3","1.5","3","1","300","5","217","6.293333333333333"
"7","3","1.5","3","1","300","5","239","6.793333333333333"
"6","3","1.5","3","1","300","5","249","7.46"
"5","3","1.5","3","1","300","5","263","7.7"
"7","3","1.5","3","1","300","5","240","6.626666666666667"
"6","3","1.5","3","1","300","5","250","7.26"
"5","3","1.5","3","1","300","5","264","7.68"
"6","3","1.5","3","1","300","5","251","6.973333333333334"
"8","3","1.5","3","1","300","5","218","6.32"
"7","3","1.5","3","1","300","5","241","6.546666666666667"
"6","3","1.5","3","1","300","5","252","6.92"
"8","3","1.5","3","1","300","5","219","6.426666666666667"
"7","3","1.5","3","1","300","5","242","6.4"
"6","3","1.5","3","1","300","5","253","7.006666666666667"
"5","3","1.5","3","1","300","5","265","7.786666666666667"
"7","3","1.5","3","1","300","5","243","6.386666666666667"
"8","3","1.5","3","1","300","5","220","6.546666666666667"
"6","3","1.5","3","1","300","5","254","7.06"
"5","3","1.5","3","1","300","5","266","7.733333333333333"
"7","3","1.5","3","1","300","5","244","6.433333333333334"
"8","3","1.5","3","1","300","5","221","6.68"
"6","3","1.5","3","1","300","5","255","7.006666666666667"
"5","3","1.5","3","1","300","5","267","7.886666666666667"
"7","3","1.5","3","1","300","5","245","6.48"
"8","3","1.5","3","1","300","5","222","6.673333333333333"
"6","3","1.5","3","1","300","5","256","6.98"
"5","3","1.5","3","1","300","5","268","7.926666666666667"
"8","3","1.5","3","1","300","5","223","6.673333333333333"
"7","3","1.5","3","1","300","5","246","6.42"
"6","3","1.5","3","1","300","5","257","6.786666666666667"
"5","3","1.5","3","1","300","5","269","7.926666666666667"
"8","3","1.5","3","1","300","5","224","6.586666666666667"
"7","3","1.5","3","1","300","5","247","6.286666666666667"
"6","3","1.5","3","1","300","5","258","6.473333333333334"
"5","3","1.5","3","1","300","5","270","8.14"
"8","3","1.5","3","1","300","5","225","6.613333333333333"
"7","3","1.5","3","1","300","5","248","6.1466666666666665"
"6","3","1.5","3","1","300","5","259","6.466666666666667"
"8","3","1.5","3","1","300","5","226","6.58"
"5","3","1.5","3","1","300","5","271","8.213333333333333"
"7","3","1.5","3","1","300","5","249","6.153333333333333"
"6","3","1.5","3","1","300","5","260","6.506666666666667"
"8","3","1.5","3","1","300","5","227","6.546666666666667"
"5","3","1.5","3","1","300","5","272","8.12"
"7","3","1.5","3","1","300","5","250","6.22"
"6","3","1.5","3","1","300","5","261","6.44"
"8","3","1.5","3","1","300","5","228","6.54"
"5","3","1.5","3","1","300","5","273","8.213333333333333"
"7","3","1.5","3","1","300","5","251","6.22"
"6","3","1.5","3","1","300","5","262","6.473333333333334"
"8","3","1.5","3","1","300","5","229","6.52"
"5","3","1.5","3","1","300","5","274","8.2"
"7","3","1.5","3","1","300","5","252","6.326666666666667"
"6","3","1.5","3","1","300","5","263","6.533333333333333"
"8","3","1.5","3","1","300","5","230","6.58"
"5","3","1.5","3","1","300","5","275","8.08"
"7","3","1.5","3","1","300","5","253","6.473333333333334"
"6","3","1.5","3","1","300","5","264","6.506666666666667"
"8","3","1.5","3","1","300","5","231","6.613333333333333"
"5","3","1.5","3","1","300","5","276","8.12"
"7","3","1.5","3","1","300","5","254","6.593333333333334"
"6","3","1.5","3","1","300","5","265","6.613333333333333"
"5","3","1.5","3","1","300","5","277","8.08"
"8","3","1.5","3","1","300","5","232","6.666666666666667"
"7","3","1.5","3","1","300","5","255","6.8"
"6","3","1.5","3","1","300","5","266","6.793333333333333"
"5","3","1.5","3","1","300","5","278","7.973333333333334"
"8","3","1.5","3","1","300","5","233","6.68"
"7","3","1.5","3","1","300","5","256","7.08"
"5","3","1.5","3","1","300","5","279","7.9"
"8","3","1.5","3","1","300","5","234","6.62"
"7","3","1.5","3","1","300","5","257","7.386666666666667"
"8","3","1.5","3","1","300","5","235","6.6066666666666665"
"5","3","1.5","3","1","300","5","280","7.8133333333333335"
"6","3","1.5","3","1","300","5","267","7.02"
"7","3","1.5","3","1","300","5","258","7.78"
"5","3","1.5","3","1","300","5","281","7.78"
"8","3","1.5","3","1","300","5","236","6.64"
"5","3","1.5","3","1","300","5","282","7.78"
"6","3","1.5","3","1","300","5","268","7.253333333333333"
"8","3","1.5","3","1","300","5","237","6.706666666666667"
"7","3","1.5","3","1","300","5","259","7.993333333333333"
"6","3","1.5","3","1","300","5","269","7.46"
"5","3","1.5","3","1","300","5","283","7.826666666666667"
"8","3","1.5","3","1","300","5","238","6.64"
"6","3","1.5","3","1","300","5","270","7.586666666666667"
"5","3","1.5","3","1","300","5","284","7.833333333333333"
"7","3","1.5","3","1","300","5","260","8.033333333333333"
"8","3","1.5","3","1","300","5","239","6.6066666666666665"
"6","3","1.5","3","1","300","5","271","7.74"
"5","3","1.5","3","1","300","5","285","7.846666666666667"
"8","3","1.5","3","1","300","5","240","6.66"
"7","3","1.5","3","1","300","5","261","8.06"
"6","3","1.5","3","1","300","5","272","7.68"
"5","3","1.5","3","1","300","5","286","7.88"
"8","3","1.5","3","1","300","5","241","6.626666666666667"
"6","3","1.5","3","1","300","5","273","7.766666666666667"
"7","3","1.5","3","1","300","5","262","7.806666666666667"
"5","3","1.5","3","1","300","5","287","7.773333333333333"
"8","3","1.5","3","1","300","5","242","6.573333333333333"
"6","3","1.5","3","1","300","5","274","7.6"
"5","3","1.5","3","1","300","5","288","7.6066666666666665"
"7","3","1.5","3","1","300","5","263","7.48"
"8","3","1.5","3","1","300","5","243","6.6"
"6","3","1.5","3","1","300","5","275","7.513333333333334"
"5","3","1.5","3","1","300","5","289","7.613333333333333"
"8","3","1.5","3","1","300","5","244","6.533333333333333"
"7","3","1.5","3","1","300","5","264","7.293333333333333"
"6","3","1.5","3","1","300","5","276","7.46"
"5","3","1.5","3","1","300","5","290","7.593333333333334"
"8","3","1.5","3","1","300","5","245","6.493333333333333"
"6","3","1.5","3","1","300","5","277","7.486666666666666"
"7","3","1.5","3","1","300","5","265","7.08"
"5","3","1.5","3","1","300","5","291","7.633333333333334"
"8","3","1.5","3","1","300","5","246","6.446666666666666"
"6","3","1.5","3","1","300","5","278","7.433333333333334"
"7","3","1.5","3","1","300","5","266","6.913333333333333"
"8","3","1.5","3","1","300","5","247","6.473333333333334"
"5","3","1.5","3","1","300","5","292","7.633333333333334"
"6","3","1.5","3","1","300","5","279","7.4"
"7","3","1.5","3","1","300","5","267","6.753333333333333"
"8","3","1.5","3","1","300","5","248","6.413333333333333"
"6","3","1.5","3","1","300","5","280","7.32"
"5","3","1.5","3","1","300","5","293","7.633333333333334"
"8","3","1.5","3","1","300","5","249","6.433333333333334"
"5","3","1.5","3","1","300","5","294","7.566666666666666"
"6","3","1.5","3","1","300","5","281","7.266666666666667"
"7","3","1.5","3","1","300","5","268","6.586666666666667"
"5","3","1.5","3","1","300","5","295","7.493333333333333"
"8","3","1.5","3","1","300","5","250","6.473333333333334"
"6","3","1.5","3","1","300","5","282","7.266666666666667"
"7","3","1.5","3","1","300","5","269","6.526666666666666"
"5","3","1.5","3","1","300","5","296","7.466666666666667"
"6","3","1.5","3","1","300","5","283","7.1466666666666665"
"8","3","1.5","3","1","300","5","251","6.453333333333333"
"5","3","1.5","3","1","300","5","297","7.513333333333334"
"8","3","1.5","3","1","300","5","252","6.586666666666667"
"6","3","1.5","3","1","300","5","284","7.14"
"5","3","1.5","3","1","300","5","298","7.533333333333333"
"6","3","1.5","3","1","300","5","285","7.06"
"8","3","1.5","3","1","300","5","253","6.68"
"5","3","1.5","3","1","300","5","299","7.54"
"7","3","1.5","3","1","300","5","270","6.486666666666666"
"5","3","1.5","3","1","300","5","300","7.6"
"7","3","1.5","3","1","300","5","271","6.413333333333333"
"8","3","1.5","3","1","300","5","254","6.6466666666666665"
"5","3","1.5","3","1","300","5","301","7.633333333333334"
"7","3","1.5","3","1","300","5","272","6.3133333333333335"
"6","3","1.5","3","1","300","5","286","7.22"
"8","3","1.5","3","1","300","5","255","6.726666666666667"
"7","3","1.5","3","1","300","5","273","6.3533333333333335"
"6","3","1.5","3","1","300","5","287","7.173333333333333"
"8","3","1.5","3","1","300","5","256","6.76"
"7","3","1.5","3","1","300","5","274","6.406666666666666"
"6","3","1.5","3","1","300","5","288","7.133333333333334"
"8","3","1.5","3","1","300","5","257","6.92"
"7","3","1.5","3","1","300","5","275","6.533333333333333"
"8","3","1.5","3","1","300","5","258","6.966666666666667"
"6","3","1.5","3","1","300","5","289","7.013333333333334"
"5","3","1.5","3","1","300","5","302","7.62"
"8","3","1.5","3","1","300","5","259","7.126666666666667"
"5","3","1.5","3","1","300","5","303","7.62"
"6","3","1.5","3","1","300","5","290","6.966666666666667"
"8","3","1.5","3","1","300","5","260","7.133333333333334"
"5","3","1.5","3","1","300","5","304","7.693333333333333"
"6","3","1.5","3","1","300","5","291","7.02"
"8","3","1.5","3","1","300","5","261","7.22"
"7","3","1.5","3","1","300","5","276","6.6466666666666665"
"5","3","1.5","3","1","300","5","305","7.726666666666667"
"8","3","1.5","3","1","300","5","262","7.213333333333333"
"6","3","1.5","3","1","300","5","292","7.086666666666667"
"7","3","1.5","3","1","300","5","277","6.713333333333333"
"5","3","1.5","3","1","300","5","306","7.78"
"8","3","1.5","3","1","300","5","263","7.1066666666666665"
"6","3","1.5","3","1","300","5","293","7.24"
"7","3","1.5","3","1","300","5","278","6.733333333333333"
"5","3","1.5","3","1","300","5","307","7.826666666666667"
"8","3","1.5","3","1","300","5","264","7.12"
"7","3","1.5","3","1","300","5","279","6.86"
"6","3","1.5","3","1","300","5","294","7.153333333333333"
"5","3","1.5","3","1","300","5","308","7.766666666666667"
"8","3","1.5","3","1","300","5","265","7.153333333333333"
"7","3","1.5","3","1","300","5","280","7"
"5","3","1.5","3","1","300","5","309","7.82"
"6","3","1.5","3","1","300","5","295","7.053333333333334"
"8","3","1.5","3","1","300","5","266","7.2"
"7","3","1.5","3","1","300","5","281","7.086666666666667"
"5","3","1.5","3","1","300","5","310","7.88"
"6","3","1.5","3","1","300","5","296","6.826666666666667"
"8","3","1.5","3","1","300","5","267","7.173333333333333"
"7","3","1.5","3","1","300","5","282","7.18"
"6","3","1.5","3","1","300","5","297","6.74"
"5","3","1.5","3","1","300","5","311","7.84"
"8","3","1.5","3","1","300","5","268","7.24"
"7","3","1.5","3","1","300","5","283","7.213333333333333"
"6","3","1.5","3","1","300","5","298","6.78"
"5","3","1.5","3","1","300","5","312","7.9"
"8","3","1.5","3","1","300","5","269","7.273333333333333"
"7","3","1.5","3","1","300","5","284","7.366666666666666"
"5","3","1.5","3","1","300","5","313","7.933333333333334"
"6","3","1.5","3","1","300","5","299","6.7"
"8","3","1.5","3","1","300","5","270","7.246666666666667"
"7","3","1.5","3","1","300","5","285","7.366666666666666"
"5","3","1.5","3","1","300","5","314","7.906666666666666"
"6","3","1.5","3","1","300","5","300","6.666666666666667"
"8","3","1.5","3","1","300","5","271","7.253333333333333"
"7","3","1.5","3","1","300","5","286","7.326666666666667"
"5","3","1.5","3","1","300","5","315","7.933333333333334"
"6","3","1.5","3","1","300","5","301","6.653333333333333"
"7","3","1.5","3","1","300","5","287","7.193333333333333"
"6","3","1.5","3","1","300","5","302","6.526666666666666"
"5","3","1.5","3","1","300","5","316","7.913333333333333"
"7","3","1.5","3","1","300","5","288","7.206666666666667"
"6","3","1.5","3","1","300","5","303","6.56"
"5","3","1.5","3","1","300","5","317","7.846666666666667"
"7","3","1.5","3","1","300","5","289","7.273333333333333"
"5","3","1.5","3","1","300","5","318","7.846666666666667"
"8","3","1.5","3","1","300","5","272","7.213333333333333"
"7","3","1.5","3","1","300","5","290","7.233333333333333"
"5","3","1.5","3","1","300","5","319","7.8533333333333335"
"7","3","1.5","3","1","300","5","291","7.253333333333333"
"8","3","1.5","3","1","300","5","273","7.1466666666666665"
"7","3","1.5","3","1","300","5","292","7.08"
"8","3","1.5","3","1","300","5","274","7.153333333333333"
"6","3","1.5","3","1","300","5","304","6.62"
"8","3","1.5","3","1","300","5","275","7.153333333333333"
"7","3","1.5","3","1","300","5","293","7.113333333333333"
"6","3","1.5","3","1","300","5","305","6.653333333333333"
"5","3","1.5","3","1","300","5","320","7.84"
"7","3","1.5","3","1","300","5","294","7.16"
"8","3","1.5","3","1","300","5","276","7.173333333333333"
"6","3","1.5","3","1","300","5","306","6.7"
"5","3","1.5","3","1","300","5","321","7.746666666666667"
"8","3","1.5","3","1","300","5","277","7.173333333333333"
"6","3","1.5","3","1","300","5","307","6.766666666666667"
"5","3","1.5","3","1","300","5","322","7.66"
"8","3","1.5","3","1","300","5","278","7.166666666666667"
"6","3","1.5","3","1","300","5","308","6.8"
"8","3","1.5","3","1","300","5","279","7.1466666666666665"
"5","3","1.5","3","1","300","5","323","7.706666666666667"
"6","3","1.5","3","1","300","5","309","6.713333333333333"
"8","3","1.5","3","1","300","5","280","7.126666666666667"
"7","3","1.5","3","1","300","5","295","7.18"
"5","3","1.5","3","1","300","5","324","7.64"
"6","3","1.5","3","1","300","5","310","6.773333333333333"
"6","3","1.5","3","1","300","5","311","6.753333333333333"
"8","3","1.5","3","1","300","5","281","7.093333333333334"
"5","3","1.5","3","1","300","5","325","7.593333333333334"
"7","3","1.5","3","1","300","5","296","7.126666666666667"
"6","3","1.5","3","1","300","5","312","6.6466666666666665"
"5","3","1.5","3","1","300","5","326","7.56"
"8","3","1.5","3","1","300","5","282","7.173333333333333"
"7","3","1.5","3","1","300","5","297","7.12"
"6","3","1.5","3","1","300","5","313","6.473333333333334"
"8","3","1.5","3","1","300","5","283","7.166666666666667"
"5","3","1.5","3","1","300","5","327","7.58"
"7","3","1.5","3","1","300","5","298","7.126666666666667"
"6","3","1.5","3","1","300","5","314","6.3933333333333335"
"8","3","1.5","3","1","300","5","284","7.14"
"5","3","1.5","3","1","300","5","328","7.6066666666666665"
"6","3","1.5","3","1","300","5","315","6.346666666666667"
"5","3","1.5","3","1","300","5","329","7.66"
"8","3","1.5","3","1","300","5","285","7.1466666666666665"
"7","3","1.5","3","1","300","5","299","7"
"6","3","1.5","3","1","300","5","316","6.4"
"5","3","1.5","3","1","300","5","330","7.68"
"8","3","1.5","3","1","300","5","286","7.193333333333333"
